accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,average_precision,false_positives,false_negatives,true_positives,true_negatives,threshold
0.9132310642377757,0.8571428571428571,0.6778846153846154,0.7570469798657719,0.9570848687240903,0.8846209402258454,94,268,564,3246,0.595
0.9129913710450623,0.8580152671755725,0.6754807692307693,0.7558843308675185,0.9570848687240903,0.8846209402258454,93,270,562,3247,0.6
0.9129913710450623,0.8591117917304747,0.6742788461538461,0.7555555555555555,0.9570848687240903,0.8846209402258454,92,271,561,3248,0.605
0.913470757430489,0.8628659476117103,0.6730769230769231,0.7562457798784605,0.9570848687240903,0.8846209402258454,89,272,560,3251,0.61
0.913470757430489,0.8639876352395672,0.671875,0.7559161595672752,0.9570848687240903,0.8846209402258454,88,273,559,3252,0.615
0.9137104506232023,0.8664596273291926,0.6706730769230769,0.7560975609756098,0.9570848687240903,0.8846209402258454,86,274,558,3254,0.62
0.9139501438159157,0.8678071539657853,0.6706730769230769,0.7566101694915254,0.9570848687240903,0.8846209402258454,85,274,558,3255,0.625
0.9139501438159157,0.8689547581903276,0.6694711538461539,0.7562797012898846,0.9570848687240903,0.8846209402258454,84,275,557,3256,0.63
0.9139501438159157,0.8701095461658842,0.6682692307692307,0.7559483344663495,0.9570848687240903,0.8846209402258454,83,276,556,3257,0.635
0.9139501438159157,0.8701095461658842,0.6682692307692307,0.7559483344663495,0.9570848687240903,0.8846209402258454,83,276,556,3257,0.64
0.9132310642377757,0.8694968553459119,0.6646634615384616,0.7534059945504087,0.9570848687240903,0.8846209402258454,83,279,553,3257,0.645
0.913470757430489,0.8708661417322835,0.6646634615384616,0.7539195637355146,0.9570848687240903,0.8846209402258454,82,279,553,3258,0.65
0.913470757430489,0.8720379146919431,0.6634615384615384,0.7535836177474403,0.9570848687240903,0.8846209402258454,81,280,552,3259,0.655
0.9125119846596357,0.8712241653418124,0.6586538461538461,0.7501711156741958,0.9570848687240903,0.8846209402258454,81,284,548,3259,0.66
0.9125119846596357,0.8712241653418124,0.6586538461538461,0.7501711156741958,0.9570848687240903,0.8846209402258454,81,284,548,3259,0.665
0.912032598274209,0.8708133971291866,0.65625,0.748457847840987,0.9570848687240903,0.8846209402258454,81,286,546,3259,0.67
0.912032598274209,0.8708133971291866,0.65625,0.748457847840987,0.9570848687240903,0.8846209402258454,81,286,546,3259,0.675
0.9125119846596357,0.8736,0.65625,0.7494852436513384,0.9570848687240903,0.8846209402258454,79,286,546,3261,0.68
0.9117929050814957,0.8729903536977492,0.6526442307692307,0.7469050894085282,0.9570848687240903,0.8846209402258454,79,289,543,3261,0.685
0.9115532118887824,0.8739903069466882,0.6502403846153846,0.7456926257753274,0.9570848687240903,0.8846209402258454,78,291,541,3262,0.69
