model,threshold_type,threshold,recovery_rate,interest_rate,accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,true_negatives,false_positives,false_negatives,true_positives,false_negative_loss,false_positive_loss,total_expected_loss,average_expected_loss,loss_given_default,false_negative_loan_value,false_positive_loan_value
Gradient Boosting,threshold_grid,0.86,0.4,0.04,0.9088366890380313,0.9369369369369369,0.5826330532212886,0.7184801381692574,0.9632800709382285,1417,14,149,208,1732560.0,10456.0,1743016.0,974.841163310962,0.6,2887600.0,261400.0
Gradient Boosting,threshold_grid,0.87,0.4,0.04,0.9071588366890381,0.9360730593607306,0.5742296918767507,0.7118055555555556,0.9632800709382285,1417,14,152,205,1752840.0,10456.0,1763296.0,986.1834451901566,0.6,2921400.0,261400.0
Gradient Boosting,threshold_grid,0.88,0.4,0.04,0.906599552572707,0.9439252336448598,0.5658263305322129,0.7075306479859895,0.9632800709382285,1419,12,155,202,1768260.0,9256.0,1777516.0,994.1364653243847,0.6,2947100.0,231400.0
Gradient Boosting,threshold_grid,0.89,0.4,0.04,0.9054809843400448,0.9476190476190476,0.5574229691876751,0.7019400352733686,0.9632800709382285,1420,11,158,199,1803780.0,8456.0,1812236.0,1013.5548098434004,0.6,3006300.0,211400.0
Gradient Boosting,threshold_grid,0.9,0.4,0.04,0.9043624161073825,0.9471153846153846,0.5518207282913166,0.6973451327433628,0.9632800709382285,1420,11,160,197,1813920.0,8456.0,1822376.0,1019.2259507829978,0.6,3023200.0,211400.0
Gradient Boosting,threshold_grid,0.91,0.4,0.04,0.9043624161073825,0.9603960396039604,0.5434173669467787,0.6940966010733453,0.9632800709382285,1423,8,163,194,1850400.0,7220.0,1857620.0,1038.937360178971,0.6,3084000.0,180500.0
Gradient Boosting,threshold_grid,0.92,0.4,0.04,0.9026845637583892,0.9644670050761421,0.5322128851540616,0.6859205776173285,0.9632800709382285,1424,7,167,190,1889100.0,6356.0,1895456.0,1060.0984340044743,0.6,3148500.0,158900.0
Gradient Boosting,threshold_grid,0.93,0.4,0.04,0.9026845637583892,0.9740932642487047,0.5266106442577031,0.6836363636363636,0.9632800709382285,1426,5,169,188,1912680.0,4612.0,1917292.0,1072.31096196868,0.6,3187800.0,115300.0
Gradient Boosting,threshold_grid,0.94,0.4,0.04,0.8993288590604027,0.9732620320855615,0.5098039215686274,0.6691176470588235,0.9632800709382285,1426,5,175,182,1944300.0,4612.0,1948912.0,1089.9955257270694,0.6,3240500.0,115300.0
Gradient Boosting,threshold_grid,0.95,0.4,0.04,0.8976510067114094,0.9833333333333333,0.4957983193277311,0.659217877094972,0.9632800709382285,1428,3,180,177,1982940.0,1556.0,1984496.0,1109.8970917225952,0.6,3304900.0,38900.0
Gradient Boosting,threshold_grid,0.96,0.4,0.04,0.8948545861297539,0.9884393063583815,0.4789915966386555,0.6452830188679245,0.9632800709382285,1429,2,186,171,2050620.0,1396.0,2052016.0,1147.6599552572707,0.6,3417700.0,34900.0
Gradient Boosting,threshold_grid,0.97,0.4,0.04,0.8914988814317674,0.9939393939393939,0.45938375350140054,0.6283524904214559,0.9632800709382285,1430,1,193,164,2103660.0,800.0,2104460.0,1176.9910514541386,0.6,3506100.0,20000.0
Gradient Boosting,threshold_grid,0.98,0.4,0.04,0.8819910514541387,0.9932432432432432,0.4117647058823529,0.5821782178217821,0.9632800709382285,1430,1,210,147,2289360.0,800.0,2290160.0,1280.8501118568233,0.6,3815600.0,20000.0
Gradient Boosting,threshold_grid,0.99,0.4,0.04,0.8736017897091722,1.0,0.36694677871148457,0.5368852459016393,0.9632800709382285,1431,0,226,131,2460600.0,0.0,2460600.0,1376.1744966442952,0.6,4101000.0,0.0
AdaBoost,threshold_grid,0.01,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.02,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.03,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.04,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.05,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.06,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.07,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.08,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.09,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.1,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.11,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.12,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.13,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.14,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.15,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.16,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.17,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.18,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.19,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.2,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.21,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.22,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.23,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.24,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.25,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.26,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.27,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.28,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.29,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.3,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.31,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.32,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.33,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.34,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.35,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.36,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.37,0.4,0.04,0.19966442953020133,0.19966442953020133,1.0,0.3328671328671329,0.9505722624479562,0,1431,0,357,0.0,1090320.0,1090320.0,609.7986577181208,0.6,0.0,27258000.0
AdaBoost,threshold_grid,0.38,0.4,0.04,0.20078299776286354,0.19988801791713326,1.0,0.33317778814745685,0.9505722624479562,2,1429,0,357,0.0,1089204.0,1089204.0,609.1744966442953,0.6,0.0,27230100.0
AdaBoost,threshold_grid,0.39,0.4,0.04,0.20190156599552572,0.20011210762331838,1.0,0.33348902382064455,0.9505722624479562,4,1427,0,357,0.0,1087932.0,1087932.0,608.4630872483222,0.6,0.0,27198300.0
AdaBoost,threshold_grid,0.4,0.4,0.04,0.21085011185682326,0.20192307692307693,1.0,0.336,0.9505722624479562,20,1411,0,357,0.0,1069948.0,1069948.0,598.4049217002237,0.6,0.0,26748700.0
AdaBoost,threshold_grid,0.41,0.4,0.04,0.2332214765100671,0.2065972222222222,1.0,0.3424460431654676,0.9505722624479562,60,1371,0,357,0.0,1027664.0,1027664.0,574.7561521252796,0.6,0.0,25691600.0
AdaBoost,threshold_grid,0.42,0.4,0.04,0.2785234899328859,0.2167577413479053,1.0,0.3562874251497006,0.9505722624479562,141,1290,0,357,0.0,943336.0,943336.0,527.5928411633109,0.6,0.0,23583400.0
AdaBoost,threshold_grid,0.43,0.4,0.04,0.3685682326621924,0.24024226110363392,1.0,0.3874118285404232,0.9505722624479562,302,1129,0,357,0.0,807228.0,807228.0,451.4697986577181,0.6,0.0,20180700.0
AdaBoost,threshold_grid,0.44,0.4,0.04,0.5055928411633109,0.28663967611336033,0.9915966386554622,0.44472361809045224,0.9505722624479562,550,881,3,354,32340.0,603948.0,636288.0,355.86577181208054,0.6,53900.0,15098700.0
AdaBoost,threshold_grid,0.45,0.4,0.04,0.6459731543624161,0.35860655737704916,0.9803921568627451,0.5251312828207052,0.9505722624479562,805,626,7,350,65520.0,416896.0,482416.0,269.8076062639821,0.6,109200.0,10422400.0
AdaBoost,threshold_grid,0.46,0.4,0.04,0.7651006711409396,0.45827814569536424,0.969187675070028,0.6223021582733813,0.9505722624479562,1022,409,11,346,136200.0,266108.0,402308.0,225.00447427293065,0.6,227000.0,6652700.0
AdaBoost,threshold_grid,0.47,0.4,0.04,0.8517897091722595,0.5821428571428572,0.9131652661064426,0.7110141766630316,0.9505722624479562,1197,234,31,326,372540.0,147244.0,519784.0,290.7069351230425,0.6,620900.0,3681100.0
AdaBoost,threshold_grid,0.48,0.4,0.04,0.8965324384787472,0.7,0.8431372549019608,0.7649301143583227,0.9505722624479562,1302,129,56,301,703620.0,79424.0,783044.0,437.9440715883669,0.6,1172700.0,1985600.0
AdaBoost,threshold_grid,0.49,0.4,0.04,0.9082774049217002,0.7749287749287749,0.7619047619047619,0.768361581920904,0.9505722624479562,1352,79,85,272,1038120.0,51900.0,1090020.0,609.6308724832214,0.6,1730200.0,1297500.0
AdaBoost,threshold_grid,0.5,0.4,0.04,0.9082774049217002,0.8362369337979094,0.6722689075630253,0.7453416149068323,0.9505722624479562,1384,47,117,240,1339680.0,31272.0,1370952.0,766.751677852349,0.6,2232800.0,781800.0
AdaBoost,threshold_grid,0.51,0.4,0.04,0.9077181208053692,0.8966942148760331,0.6078431372549019,0.7245409015025042,0.9505722624479562,1406,25,140,217,1626900.0,15584.0,1642484.0,918.6152125279642,0.6,2711500.0,389600.0
AdaBoost,threshold_grid,0.52,0.4,0.04,0.8948545861297539,0.9333333333333333,0.5098039215686274,0.6594202898550725,0.9505722624479562,1418,13,175,182,1948260.0,6572.0,1954832.0,1093.3064876957494,0.6,3247100.0,164300.0
AdaBoost,threshold_grid,0.53,0.4,0.04,0.8831096196868009,0.9625,0.43137254901960786,0.5957446808510638,0.9505722624479562,1425,6,203,154,2170680.0,2840.0,2173520.0,1215.615212527964,0.6,3617800.0,71000.0
AdaBoost,threshold_grid,0.54,0.4,0.04,0.866331096196868,0.9836065573770492,0.33613445378151263,0.5010438413361169,0.9505722624479562,1429,2,237,120,2467500.0,900.0,2468400.0,1380.5369127516778,0.6,4112500.0,22500.0
AdaBoost,threshold_grid,0.55,0.4,0.04,0.8501118568232662,0.989010989010989,0.25210084033613445,0.4017857142857143,0.9505722624479562,1430,1,267,90,2772360.0,800.0,2773160.0,1550.9843400447428,0.6,4620600.0,20000.0
AdaBoost,threshold_grid,0.56,0.4,0.04,0.8378076062639821,0.9855072463768116,0.19047619047619047,0.3192488262910798,0.9505722624479562,1430,1,289,68,3062640.0,800.0,3063440.0,1713.3333333333333,0.6,5104400.0,20000.0
AdaBoost,threshold_grid,0.57,0.4,0.04,0.8288590604026845,0.9811320754716981,0.14565826330532214,0.25365853658536586,0.9505722624479562,1430,1,305,52,3252900.0,800.0,3253700.0,1819.7427293064877,0.6,5421500.0,20000.0
AdaBoost,threshold_grid,0.58,0.4,0.04,0.8232662192393736,1.0,0.11484593837535013,0.20603015075376885,0.9505722624479562,1431,0,316,41,3344160.0,0.0,3344160.0,1870.3355704697988,0.6,5573600.0,0.0
AdaBoost,threshold_grid,0.59,0.4,0.04,0.8176733780760627,1.0,0.08683473389355742,0.15979381443298968,0.9505722624479562,1431,0,326,31,3474960.0,0.0,3474960.0,1943.489932885906,0.6,5791600.0,0.0
AdaBoost,threshold_grid,0.6,0.4,0.04,0.8120805369127517,1.0,0.058823529411764705,0.1111111111111111,0.9505722624479562,1431,0,336,21,3629700.0,0.0,3629700.0,2030.03355704698,0.6,6049500.0,0.0
AdaBoost,threshold_grid,0.61,0.4,0.04,0.808165548098434,1.0,0.0392156862745098,0.07547169811320754,0.9505722624479562,1431,0,343,14,3690240.0,0.0,3690240.0,2063.8926174496646,0.6,6150400.0,0.0
AdaBoost,threshold_grid,0.62,0.4,0.04,0.8053691275167785,1.0,0.025210084033613446,0.04918032786885246,0.9505722624479562,1431,0,348,9,3747720.0,0.0,3747720.0,2096.040268456376,0.6,6246200.0,0.0
AdaBoost,threshold_grid,0.63,0.4,0.04,0.802013422818792,1.0,0.008403361344537815,0.016666666666666666,0.9505722624479562,1431,0,354,3,3826620.0,0.0,3826620.0,2140.1677852348994,0.6,6377700.0,0.0
AdaBoost,threshold_grid,0.64,0.4,0.04,0.8008948545861297,1.0,0.0028011204481792717,0.00558659217877095,0.9505722624479562,1431,0,356,1,3858120.0,0.0,3858120.0,2157.7852348993288,0.6,6430200.0,0.0
AdaBoost,threshold_grid,0.65,0.4,0.04,0.8008948545861297,1.0,0.0028011204481792717,0.00558659217877095,0.9505722624479562,1431,0,356,1,3858120.0,0.0,3858120.0,2157.7852348993288,0.6,6430200.0,0.0
AdaBoost,threshold_grid,0.66,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.67,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.68,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.69,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.7,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.71,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.72,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.73,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.74,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.75,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.76,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.77,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.78,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.79,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.8,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.81,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.82,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.83,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.84,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.85,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.86,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.87,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.88,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.89,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.9,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.91,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.92,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.93,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.94,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.95,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.96,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.97,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.98,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
AdaBoost,threshold_grid,0.99,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9505722624479562,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
XGBoost,threshold_grid,0.01,0.4,0.04,0.5111856823266219,0.2889795918367347,0.9915966386554622,0.4475347661188369,0.9641237347489661,560,871,3,354,32940.0,634200.0,667140.0,373.12080536912754,0.6,54900.0,15855000.0
XGBoost,threshold_grid,0.02,0.4,0.04,0.6616331096196868,0.370020964360587,0.988795518207283,0.5385202135774219,0.9641237347489661,830,601,4,353,43860.0,419276.0,463136.0,259.02460850111856,0.6,73100.0,10481900.0
XGBoost,threshold_grid,0.03,0.4,0.04,0.7276286353467561,0.421875,0.9831932773109243,0.5904121110176619,0.9641237347489661,950,481,6,351,54840.0,333168.0,388008.0,217.00671140939596,0.6,91400.0,8329200.0
XGBoost,threshold_grid,0.04,0.4,0.04,0.7695749440715883,0.46357615894039733,0.9803921568627451,0.6294964028776978,0.9641237347489661,1026,405,7,350,58980.0,273864.0,332844.0,186.15436241610738,0.6,98300.0,6846600.0
XGBoost,threshold_grid,0.05,0.4,0.04,0.8014541387024608,0.5014409221902018,0.9747899159663865,0.6622264509990485,0.9641237347489661,1085,346,9,348,90840.0,235944.0,326784.0,182.76510067114094,0.6,151400.0,5898600.0
XGBoost,threshold_grid,0.06,0.4,0.04,0.8221476510067114,0.5298621745788668,0.969187675070028,0.6851485148514852,0.9641237347489661,1124,307,11,346,113220.0,210832.0,324052.0,181.2371364653244,0.6,188700.0,5270800.0
XGBoost,threshold_grid,0.07,0.4,0.04,0.8411633109619687,0.5593495934959349,0.9635854341736695,0.7078189300411523,0.9641237347489661,1160,271,13,344,145860.0,186312.0,332172.0,185.7785234899329,0.6,243100.0,4657800.0
XGBoost,threshold_grid,0.08,0.4,0.04,0.8523489932885906,0.5786802030456852,0.957983193277311,0.7215189873417721,0.9641237347489661,1182,249,15,342,174120.0,172604.0,346724.0,193.917225950783,0.6,290200.0,4315100.0
XGBoost,threshold_grid,0.09,0.4,0.04,0.8640939597315436,0.6,0.957983193277311,0.7378640776699029,0.9641237347489661,1203,228,15,342,174120.0,158988.0,333108.0,186.3020134228188,0.6,290200.0,3974700.0
XGBoost,threshold_grid,0.1,0.4,0.04,0.8713646532438478,0.6152450090744102,0.9495798319327731,0.7466960352422908,0.9641237347489661,1219,212,18,339,206160.0,147548.0,353708.0,197.82326621923937,0.6,343600.0,3688700.0
