accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,false_positives,false_negatives,true_positives,true_negatives,threshold
0.7921860019175455,0.488569562377531,0.8990384615384616,0.6330935251798561,0.9068963035467528,783,84,748,2557,0.315
0.7921860019175455,0.488569562377531,0.8990384615384616,0.6330935251798561,0.9068963035467528,783,84,748,2557,0.32
0.7921860019175455,0.488569562377531,0.8990384615384616,0.6330935251798561,0.9068963035467528,783,84,748,2557,0.325
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.33
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.335
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.34
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.345
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.35
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.355
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.36
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.365
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.37
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.375
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.38
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.385
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.39
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.395
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.4
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.405
